procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0 680336 1740888  55436 896800    0    0     0     0 1524 1558  0  0 100  0  0  0
 0  0 680336 1740888  55436 896800    0    0     0     0 1392 1477  0  0 100  0  0  0
 0  0 680336 1745876  55500 896804    0    0     0   460 1869 2023  0  0 100  0  0  0
 0  0 680336 1747912  55508 896812    4    0     4    64 1546 1611  0  0 100  0  0  0
 0  0 680336 1749692  55508 896812    0    0     0    40 1368 1458  0  0 100  0  0  0
 0  0 680336 1751252  55512 896816    0    0     0    40 1457 1551  0  0 100  0  0  0
 0  0 680336 1752392  55524 896820    0    0     0    72 1421 1543  0  0 100  0  0  0
 0  0 680336 1752392  55524 896820    0    0     0  1032 1419 1470  0  0 100  0  0  0
 0  0 680336 1754188  55524 896824    0    0     0    16 1527 1606  0  0 100  0  0  0
 0  0 680336 1754188  55564 896784    0    0     0   136 1824 1960  0  0 100  0  0  0
 0  0 680336 1754188  55592 896824    0    0     0   244 1787 1937  0  0 100  0  0  0
 0  0 680336 1754188  55608 896824    0    0     0   100 1715 1871  0  0 100  0  0  0
 1  0 680336 1741084  55608 896824    0    0     0     0 1490 1492  1  0 99  0  0  0
 1  0 680336 1664824  55620 896828    0    0     0  1136 3078 2074 11  2 87  0  0  0
 1  0 680336 1684984  55756 896912    0    0    32   876 3566 3774  5  1 94  0  0  0
 0  0 680336 1691076  55768 896912    0    0     0   104 1528 1595  0  0 100  0  0  0
 0  0 680336 1699096  55776 896916    0    0     0   112 1483 1715  0  0 100  0  0  0
 0  0 680336 1706112  55852 896840    0    0     0  1624 2135 2483  0  0 99  0  0  0
 0  0 680336 1712252  56016 896956    0    0     0  2756 2059 2441  0  0 99  0  0  0
 0  0 680336 1721408  56080 896972    0    0     0   396 2215 2460  0  0 99  0  0  0
 0  0 680336 1726244  56100 896988    0    0     0   644 1877 2008  0  0 100  0  0  0
 0  0 680336 1729868  56104 896988    0    0     0    64 1555 1613  0  0 100  0  0  0
 1  0 680336 1667880  56124 896988    0    0     0   112 2231 1794  6  1 93  0  0  0
 1  0 680336 1669960  56132 897008    0    0     0  1496 3429 2443 12  1 87  0  0  0
 1  0 680336 1596416  56168 897016    4    0     4   256 3405 2594 12  1 87  0  0  0
 0  0 680336 1620608  56240 897064    4    0    20   488 3316 3562  4  0 95  0  0  0
 0  0 680336 1642236  56280 897064    0    0     0   336 1850 1996  0  0 100  0  0  0
 0  0 680336 1646804  56312 897032    0    0     0   188 1509 1633  0  0 100  0  0  0
 0  0 680336 1672356  56320 897068    4    0     4   128 1549 1572  0  0 100  0  0  0
 0  0 680336 1676260  56392 897080    0    0     0  1024 2336 2506  0  0 99  0  0  0
 0  0 680336 1686016  56420 897088    0    0     0   376 1938 2042  0  0 100  0  0  0
 0  0 680336 1699712  56420 897088    0    0     0     0 1549 1607  0  0 100  0  0  0
 0  0 680336 1705476  56420 897088    0    0     0     0 1423 1482  0  0 100  0  0  0
 0  0 680336 1711140  56420 897092    4    0     4     4 1681 1654  0  0 100  0  0  0
 0  0 680336 1716900  56472 897096    0    0     0  1796 1862 1915  0  0 100  0  0  0
 0  0 680336 1721984  56516 897100    0    0     0   248 1881 1910  0  0 99  0  0  0
 0  0 680336 1730316  56528 897108    0    0     0   156 1502 1555  0  0 100  0  0  0
 0  0 680336 1731692  56560 897148    0    0     0   148 2781 3161  1  0 98  0  0  0
 0  0 680336 1733124  56576 897152    4    0     4   172 1616 1698  0  0 99  0  0  0
 0  0 680336 1735776  56580 897152    0    0     0    96 1820 1928  0  0 100  0  0  0
 0  0 680336 1735776  56600 897156    0    0     0    80 1862 1992  0  0 99  0  0  0
 0  0 680336 1737120  56604 897156    0    0     0   156 1812 1974  0  0 100  0  0  0
 0  0 680336 1738588  56616 897164    0    0     0   144 1356 1537  0  0 100  0  0  0
 0  0 680336 1738564  56624 897164    4    0     4    40 1825 1904  0  0 100  0  0  0
 0  0 680336 1738564  56632 897164    0    0     0   296 1584 1713  0  0 100  0  0  0
 1  0 680336 1674788  56632 897164    0    0     0     0 2322 1742  8  1 91  0  0  0
 0  0 680336 1668528  56760 897380    4    0    36   624 4148 3956 10  1 89  0  0  0
 0  0 680336 1684704  56848 897380    0    0     0  1728 1753 1977  0  0 99  0  0  0
 0  0 680336 1692480  56848 897380    0    0     0     4 1600 1656  0  0 100  0  0  0
 0  0 680336 1693744  56872 897356    0    0     0   104 1873 1946  0  0 100  0  0  0
 0  0 680336 1704120  56900 897388    0    0     0  1720 1891 1874  0  0 100  0  0  0
 0  0 680336 1704124  56912 897392    0    0     0    76 1570 1662  0  0 100  0  0  0
 0  0 680336 1709168  56936 897392    0    0     0   320 1500 1586  0  0 100  0  0  0
 0  0 680336 1725224  56936 897392    0    0     0     0 1719 1687  0  0 100  0  0  0
 1  0 680336 1723976  56936 897392    0    0     0     0 1766 1662  2  0 98  0  0  0
 1  0 680336 1658496  56948 897404    0    0     0    92 3228 2397 11  1 87  0  0  0
 1  0 680336 1595376  56992 897556    4    0     4   552 5002 29901 14  2 84  0  0  0
 0  0 680336 1593620  57044 897548    8    0     8   424 3666 3388  9  1 90  0  0  0
 0  0 680336 1610860  57044 897600    0    0     0   136 1649 1662  0  0 100  0  0  0
 0  0 680336 1627380  57064 897604    0    0     0   248 1984 2134  0  0 99  0  0  0
 0  0 680336 1642980  57100 897604    0    0     0   812 1832 1949  0  0 99  0  0  0
 0  0 680336 1662232  57100 897604    0    0     0  2064 1583 1548  0  0 100  0  0  0
 0  0 680336 1669220  57116 897604    0    0     0   132 1500 1548  0  0 100  0  0  0
 0  0 680336 1683264  57116 897604    0    0     0   104 1596 1626  0  0 100  0  0  0
 0  0 680336 1688472  57116 897604    0    0     0     0 1441 1498  0  0 100  0  0  0
 0  0 680336 1696332  57120 897604    0    0     0    56 1500 1582  0  0 100  0  0  0
 0  0 680336 1700320  57132 897604    0    0     0    56 1461 1560  0  0 100  0  0  0
 0  0 680336 1706700  57172 897612    0    0     0   180 1627 1735  0  0 100  0  0  0
 0  0 680336 1709752  57172 897624    4    0     4    20 1462 1633  0  0 100  0  0  0
 0  0 680336 1717160  57196 897624    0    0     0   148 1732 1924  0  0 100  0  0  0
 0  0 680336 1721432  57236 897624    0    0     0   268 1890 2150  0  0 100  0  0  0
 0  0 680336 1725168  57356 897628    0    0     0  2676 2105 2644  0  0 99  1  0  0
 0  0 680336 1726956  57368 897644    0    0     0   104 1397 1552  0  0 100  0  0  0
 0  0 680336 1729820  57368 897644    0    0     0     0 1596 1638  0  0 100  0  0  0
 0  0 680336 1732380  57368 897644    0    0     0    36 1408 1525  0  0 100  0  0  0
 0  0 680336 1734516  57392 897644    0    0     0   312 1438 1584  0  0 100  0  0  0
 0  0 680336 1735528  57392 897652    0    0     0     4 1400 1524  0  0 100  0  0  0
 1  0 680336 1708076  57392 897652    0    0     0  1408 1916 1722  3  1 96  0  0  0
 1  0 680336 1641576  57392 897784    0    0     0     0 2748 1921 12  1 87  0  0  0
 0  0 680336 1688408  57532 897892    0    0    64   736 3312 3844  3  0 96  0  0  0
 0  0 680336 1688408  57544 897892    0    0     0   256 1400 1527  0  0 100  0  0  0
 1  0 680336 1695276  57564 897892    0    0     0   156 1407 1553  0  0 100  0  0  0
 0  0 680336 1701284  57648 897908    0    0     0  1572 1734 2073  0  0 100  0  0  0
 0  0 680336 1715168  57656 897916    0    0     0   104 1618 1683  0  0 100  0  0  0
 0  0 680336 1718692  57656 897916    0    0     0     0 1451 1557  0  0 100  0  0  0
 0  0 680336 1721776  57684 897924    0    0     0   184 1724 1906  0  0 100  0  0  0
 0  0 680336 1725560  57712 897924    0    0     0   260 1890 2072  0  0 100  0  0  0
 2  0 680336 1666636  57712 897928    0    0     0  1236 2574 1983  9  1 90  0  0  0
 1  0 680336 1636588  57716 897940    0    0     0    60 3187 2286 11  2 87  0  0  0
 1  0 680336 1584156  57748 897980    0    0     0   260 3897 3288 12  1 87  0  0  0
 0  0 680336 1687604  57816 898020    0    0    16   592 2489 2811  2  0 97  0  0  0
 0  0 680336 1694256  57820 898020    0    0     0   172 1481 1576  0  0 100  0  0  0
 0  0 680336 1700076  57860 898020    0    0     0   928 1726 1930  0  0 100  0  0  0
 0  0 680336 1704212  57876 898020    0    0     0   140 1794 1783  0  0 100  0  0  0
 0  0 680336 1708668  57876 898020    0    0     0     0 1490 1565  0  0 100  0  0  0
 0  0 680336 1712568  57880 898024    0    0     0    48 1624 1685  0  0 100  0  0  0
 0  0 680336 1716200  57892 898024    0    0     0   148 1526 1627  0  0 100  0  0  0
 0  0 680336 1719380  57892 898024    0    0     0     0 1429 1537  0  0 100  0  0  0
 0  0 680336 1722096  57924 898216    0    0     0  1704 4131 4483  4  1 95  0  0  0
 0  0 680336 1724584  57972 898204    0    0     0   300 2217 2406  0  0 99  0  0  0
 0  0 680336 1726760  58012 898224    0    0     0   184 1953 2101  0  0 100  0  0  0
 0  0 680336 1728664  58036 898228    0    0     0    92 1932 2063  0  0 100  0  0  0
 0  0 680336 1730332  58048 898228    0    0     0   188 1446 1533  0  0 100  0  0  0
 0  0 680336 1731792  58048 898232    4    0     4    16 1629 1676  0  0 100  0  0  0
 0  0 680336 1734036  58064 898232    0    0     0   320 1555 1659  0  0 100  0  0  0
 0  0 680336 1734036  58064 898232    0    0     0     0 1446 1538  0  0 100  0  0  0
 0  0 680336 1734036  58064 898232    0    0     0     0 1478 1555  0  0 100  0  0  0
 0  0 680336 1734036  58064 898232    0    0     0     0 1456 1544  0  0 100  0  0  0
 0  0 680336 1734036  58076 898236    0    0     0  1396 1787 1789  0  0 100  0  0  0
 0  0 680336 1734036  58108 898240    0    0     0   160 1979 2241  0  0 100  0  0  0
 1  0 680336 1661656  58124 898248    0    0     0   224 2812 2178 10  1 89  0  0  0
 0  0 680336 1745764  58168 898324    0    0    32   608 3856 3952  7  1 91  0  0  0
 0  0 680336 1745764  58176 898324    0    0     0   104 1445 1549  0  0 100  0  0  0
 0  0 680336 1745260  58184 898324    0    0     0    92 1802 1810  0  0 99  0  0  0
 0  0 680336 1745260  58220 898324    0    0     0  1276 1770 2010  0  0 100  0  0  0
 0  0 680336 1745260  58236 898332    0    0     0    80 1833 2049  0  0 100  0  0  0
 0  0 680336 1720296  58260 898340    0    0     0   136 3709 14157  2  1 97  0  0  0
 0  0 680336 1724304  58276 898340    0    0     0    72 1813 1965  0  0 100  0  0  0
 0  0 680336 1726776  58384 898348    0    0     0  2296 2119 2310  0  0 99  0  0  0
 2  0 680336 1685896  58436 898348    0    0     0  2908 2602 2537  4  1 95  0  0  0
 1  0 680336 1633560  58452 898368    0    0     0   200 3118 2351 12  1 87  0  0  0
 3  0 680336 1580572  58484 898380    0    0     0   176 3036 2275 12  1 87  0  0  0
 1  0 680336 1664460  58584 898432    4    0    20   392 3291 3348  7  1 92  0  0  0
 1  0 680336 1675676  58604 898436    0    0     0   140 1599 1849  0  0 100  0  0  0
 0  0 680336 1682592  58616 898436    0    0     0   112 1394 1543  0  0 100  0  0  0
 0  0 680336 1691248  58652 898436    0    0     0   940 1575 1782  0  0 99  0  0  0
 0  0 680336 1696544  58664 898436    0    0     0   108 1499 1656  0  0 100  0  0  0
 0  0 680336 1701724  58664 898436    0    0     0     0 1382 1513  0  0 100  0  0  0
 0  0 680336 1705776  58664 898448    0    0     0     0 1496 1590  0  0 100  0  0  0
 0  0 680336 1712428  58684 898452    0    0     0  1860 2024 2190  0  0 100  0  0  0
 0  0 680336 1714916  58704 898456    0    0     0   356 1841 2113  0  0 100  0  0  0
 0  0 680336 1717292  58732 898456    0    0     0   140 1831 2036  0  0 100  0  0  0
 0  0 680336 1719372  58760 898460    0    0     0   152 1610 1729  0  0 100  0  0  0
 0  0 680336 1720704  58760 898464    0    0     0     0 1702 1675  0  0 100  0  0  0
 0  0 680336 1722324  58768 898464    0    0     0   284 1552 1666  0  0 100  0  0  0
 0  0 680336 1723740  58768 898464    0    0     0    60 1427 1534  0  0 100  0  0  0
 0  0 680336 1725016  58768 898468    0    0     0     8 1491 1581  0  0 100  0  0  0
 0  0 680336 1726892  58788 898476    0    0     0   116 1826 2040  0  0 100  0  0  0
 0  0 680336 1727176  58808 898476    0    0     0   188 1581 1656  0  0 100  0  0  0
 0  0 680336 1727176  58856 898476    0    0     0   200 2143 2481  0  0 100  0  0  0
 0  0 680336 1727176  58892 898480    0    0     0   400 1634 1758  0  0 100  0  0  0
 0  0 680336 1727176  58912 898480    0    0     0   140 1592 1682  0  0 100  0  0  0
